"...1","trial_n","type","days","n","rb","rn","w","pph","ph","pp","k","bhd","wha","qha","pBrood","pHoney","pPollen","pEmpty","pBroodHeat","pHoneyHeat","pPollenHeat","pEmptyHeat","broodMetric","pollenRing","filenames"
1,89,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,0.5,0.5,0.103407407407407,0.441777777777778,0.158814814814815,0.296,0.0163487738419619,0.520435967302452,0.291553133514986,0.171662125340599,2.18338108882521,8.82465459423206,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00089_all_consistant_v3.csv"
1,90,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,0,0.1,0.238222222222222,0.41037037037037,0.140444444444444,0.210962962962963,0.373297002724796,0.359673024523161,0.108991825613079,0.158038147138965,3.36069651741294,6.8168880866426,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00090_all_consistant_v3.csv"
1,91,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.25,0.5,0.5,0.159703703703704,0.4,0.159111111111111,0.281185185185185,0.0217983651226158,0.479564032697548,0.299727520435967,0.198910081743869,2.70871985157699,7.13627407407407,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00091_all_consistant_v3.csv"
1,92,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.25,0.5,0.6,0.137185185185185,0.417185185185185,0.16237037037037,0.283259259259259,0.00817438692098093,0.514986376021798,0.348773841961853,0.128065395095368,2.67386609071274,7.75596590909091,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00092_all_consistant_v3.csv"
1,93,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.75,1,0.1,0.016,0.435851851851852,0.145481481481481,0.402666666666667,0,0.425068119891008,0.26158038147139,0.313351498637602,0.740740740740741,13.5226580557444,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00093_all_consistant_v3.csv"
1,94,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,1,0.5,0.205925925925926,0.448,0.148444444444444,0.19762962962963,0.177111716621253,0.425068119891008,0.26158038147139,0.136239782016349,3.11079136690647,8.94470238095238,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00094_all_consistant_v3.csv"
1,95,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.75,1,0.3,0.0201481481481481,0.436740740740741,0.176592592592593,0.366518518518519,0.0517711171662125,0.425068119891008,0.26158038147139,0.26158038147139,0.705882352941177,11.4967435549525,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00095_all_consistant_v3.csv"
1,96,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,0.5,0.3,0.262222222222222,0.429037037037037,0.138074074074074,0.170666666666667,0.215258855585831,0.408719346049046,0.217983651226158,0.158038147138965,3.72655367231638,7.85546270718232,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00096_all_consistant_v3.csv"
1,97,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.75,0,0.6,0,0.629037037037037,0.21362962962963,0.157333333333333,0,0.599455040871935,0.253405994550409,0.147138964577657,NA,999,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00097_all_consistant_v3.csv"
1,98,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,0.5,0.6,0.247407407407407,0.402962962962963,0.138666666666667,0.210962962962963,0.0762942779291553,0.465940054495913,0.326975476839237,0.130790190735695,3.3940119760479,7.33929411764706,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00098_all_consistant_v3.csv"
1,99,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,0.5,0.1,0.240592592592593,0.427555555555556,0.136592592592593,0.195259259259259,0.294277929155313,0.397820163487738,0.14441416893733,0.163487738419619,3.26600985221675,7.27404712404712,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00099_all_consistant_v3.csv"
1,100,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,0,0.7,0.24562962962963,0.402962962962963,0.166222222222222,0.185185185185185,0,0.53133514986376,0.435967302452316,0.0326975476839237,3.71531966224367,10.9199705882353,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00100_all_consistant_v3.csv"
1,1,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,0.5,0.7,0.25837037037037,0.434074074074074,0.139851851851852,0.167703703703704,0.0136239782016349,0.509536784741144,0.392370572207084,0.0844686648501362,3.94724770642202,8.28124914675768,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00101_all_consistant_v3.csv"
1,2,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,0,0.5,0.256296296296296,0.432888888888889,0.147851851851852,0.162962962962963,0.133514986376022,0.444141689373297,0.275204359673025,0.147138964577657,3.69248554913295,7.97189596167009,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00102_all_consistant_v3.csv"
1,3,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,0.5,0.1,0.219851851851852,0.431407407407407,0.156444444444444,0.192296296296296,0.362397820163488,0.397820163487738,0.136239782016349,0.103542234332425,3.61185983827493,8.39085164835165,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00103_all_consistant_v3.csv"
1,4,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.75,0.5,0.6,0.0213333333333333,0.520592592592593,0.138666666666667,0.319407407407407,0,0.572207084468665,0.288828337874659,0.138964577656676,1.02777777777778,12.5619123505976,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00104_all_consistant_v3.csv"
1,5,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.75,0,0.5,0.00859259259259259,0.567703703703704,0.199703703703704,0.224,0,0.588555858310627,0.316076294277929,0.0953678474114441,0.0689655172413793,15.8427557411273,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00105_all_consistant_v3.csv"
1,6,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.25,0,0.7,0.121185185185185,0.450962962962963,0.160296296296296,0.267555555555556,0,0.55858310626703,0.386920980926431,0.0544959128065395,2.55256723716381,9.34953350854139,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00106_all_consistant_v3.csv"
1,7,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,1,0.6,0.115259259259259,0.391407407407407,0.16562962962963,0.327703703703704,0.0681198910081744,0.425068119891008,0.26158038147139,0.245231607629428,2.30848329048843,8.83501135503407,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00107_all_consistant_v3.csv"
1,8,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,0,0.7,0.212444444444444,0.433481481481481,0.162962962962963,0.191111111111111,0.0217983651226158,0.476839237057221,0.365122615803815,0.136239782016349,3.42538354253835,8.46268626110731,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00108_all_consistant_v3.csv"
1,9,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.4,0,0.5,0.069037037037037,0.50162962962963,0.176888888888889,0.252444444444444,0.0926430517711172,0.425068119891008,0.212534059945504,0.269754768392371,2.068669527897,10.3198050797401,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00109_all_consistant_v3.csv"
1,10,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.25,0.5,0.1,0.123851851851852,0.421037037037037,0.156740740740741,0.29837037037037,0.119891008174387,0.400544959128065,0.163487738419619,0.316076294277929,1.91866028708134,6.87676284306826,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00110_all_consistant_v3.csv"
1,11,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.1,0,0.3,0.22637037037037,0.429037037037037,0.145481481481481,0.199111111111111,0.275204359673025,0.384196185286104,0.198910081743869,0.141689373297003,3.50785340314136,7.94739640883978,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00111_all_consistant_v3.csv"
1,12,"all",30,90,3,2,2000,0.25,1.05,1.05,17,0.75,1,0.5,0,0.537185185185185,0.123259259259259,0.339555555555556,0,0.425068119891008,0.26158038147139,0.313351498637602,NA,999,"hive_data/heat_all_constant_v3//Beehive Data Out Trial 00112_all_consistant_v3.csv"
