"...1","trial_n","type","days","n","rb","rn","w","pph","ph","pp","k","bhd","wha","qha","pBrood","pHoney","pPollen","pEmpty","pBroodHeat","pHoneyHeat","pPollenHeat","pEmptyHeat","broodMetric","pollenRing","filenames"
1,2,"none",30,96,4,2,2286,0.7756,1.0202,0.9205,12.8329,0.9869,0.2856,0.6698,0.414222222222222,0.380444444444444,0.0785185185185185,0.126814814814815,0.512261580381471,0.329700272479564,0.0708446866485014,0.0871934604904632,4.73247496423462,6.45355140186916,"hive_data/heat_none//Beehive Data Out Trial 00202_none.csv"
1,3,"none",30,73,3,3,1602,0.8074,0.9058,0.9772,17.6156,0.7617,0.2488,0.3892,0.354962962962963,0.421925925925926,0.0539259259259259,0.169185185185185,0.444141689373297,0.376021798365123,0.0517711171662125,0.128065395095368,4.35893155258765,6.81761235955056,"hive_data/heat_none//Beehive Data Out Trial 00203_none.csv"
1,4,"none",30,115,4,1,2091,0.6493,1.0495,1.0452,18.8986,0.1516,0.1992,0.0365,0.320888888888889,0.456296296296296,0.100444444444444,0.12237037037037,0.395095367847411,0.397820163487738,0.0544959128065395,0.152588555858311,4.37673130193906,8.10922727272727,"hive_data/heat_none//Beehive Data Out Trial 00204_none.csv"
1,5,"none",30,115,3,2,2165,0.5102,1.0016,1.0563,9.4961,0.1546,0.7052,0.953,0.454814814814815,0.379851851851852,0.0823703703703704,0.082962962962963,0.536784741144414,0.307901907356948,0.0926430517711172,0.0626702997275204,5.02019543973941,5.90130265210608,"hive_data/heat_none//Beehive Data Out Trial 00205_none.csv"
1,6,"none",30,79,3,2,2699,0.3773,1.0205,1.0138,18.1332,0.512,0.9206,0.371,0.391111111111111,0.436444444444444,0.0814814814814815,0.090962962962963,0.376021798365123,0.367847411444142,0.0790190735694823,0.177111716621253,4.97878787878788,7.81618465716225,"hive_data/heat_none//Beehive Data Out Trial 00206_none.csv"
1,7,"none",30,92,3,4,2163,0.2051,0.9524,1.0475,12.7858,0.5081,0.3093,0.484,0.433481481481481,0.381925925925926,0.0743703703703704,0.110222222222222,0.498637602179836,0.318801089918256,0.0681198910081744,0.114441416893733,4.65345181134655,5.58872769588829,"hive_data/heat_none//Beehive Data Out Trial 00207_none.csv"
1,8,"none",30,83,3,1,2113,0.7059,0.9636,1.025,8.4292,0.6724,0.2686,0.4519,0.408,0.416,0.106074074074074,0.0699259259259259,0.455040871934605,0.381471389645777,0.114441416893733,0.0490463215258856,5.10965867828613,6.29455128205128,"hive_data/heat_none//Beehive Data Out Trial 00208_none.csv"
1,9,"none",30,77,3,3,2321,0.2772,1.0889,1.0766,14.5542,0.0085,0.6814,0.2964,0.411259259259259,0.381037037037037,0.088,0.119703703703704,0.316076294277929,0.376021798365123,0.190735694822888,0.11716621253406,4.73919308357349,6.58209953343701,"hive_data/heat_none//Beehive Data Out Trial 00209_none.csv"
1,10,"none",30,60,3,2,1463,0.3245,1.0936,0.9286,18.1789,0.385,0.2815,0.2563,0.337185185185185,0.447703703703704,0.124444444444444,0.0906666666666667,0.376021798365123,0.389645776566757,0.141689373297003,0.0926430517711172,4.79261862917399,8.35542686962277,"hive_data/heat_none//Beehive Data Out Trial 00210_none.csv"
1,11,"none",30,100,3,1,2832,0.3148,1.0314,1.0719,16.9122,0.0089,0.7405,0.3377,0.322666666666667,0.463111111111111,0.123555555555556,0.0906666666666667,0.242506811989101,0.427792915531335,0.158038147138965,0.171662125340599,4.61891643709825,8.80293666026871,"hive_data/heat_none//Beehive Data Out Trial 00211_none.csv"
